Category,Parent Company,ALC Brand Extension,ALC Size,Markets,Time Periods,Total $ Sales,Total $ Sales YA,Total $ Sales Change vs Year-Ago,Total EQ Unit Sales,Total EQ Unit Sales YA,Total EQ Unit Sales Change vs Year-Ago,Total TDP,Total TDP YA,Total TDP Change vs Year-Ago,% ACV (Max),% ACV (Max) YA,% ACV (Max) Change vs Year-Ago,Total Average Price,Total Average Price YA,Total Average Price Change vs Year-Ago,Total Average EQ Price,Total Average EQ Price YA,Total Average EQ Price Change vs Year-Ago
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 01-20-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 01-13-2024,95.9800033569336,,95.9800033569336,0.0833333432674408,,0.0833333432674408,66.109276868627489,,66.109276868627489,0.66109276868627487,,0.66109276868627487,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 01-06-2024,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 12-30-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 12-23-2023,95.9800033569336,,95.9800033569336,0.0833333432674408,,0.0833333432674408,38.226903152957725,,38.226903152957725,0.38226903152957725,,0.38226903152957725,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 12-16-2023,95.9800033569336,,95.9800033569336,0.0833333432674408,,0.0833333432674408,77.426658214041524,,77.426658214041524,0.77426658214041522,,0.77426658214041522,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 12-09-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,37.9262546430104,,37.9262546430104,0.379262546430104,,0.379262546430104,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 12-02-2023,95.9800033569336,,95.9800033569336,0.0833333432674408,,0.0833333432674408,77.155738249529875,,77.155738249529875,0.77155738249529882,,0.77155738249529882,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 11-25-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 11-18-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,37.463656925892224,,37.463656925892224,0.37463656925892225,,0.37463656925892225,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 11-11-2023,143.97000122070312,,143.97000122070312,0.12500001490116119,,0.12500001490116119,78.093760153890173,,78.093760153890173,0.78093760153890168,,0.78093760153890168,47.990000406901039,,47.990000406901039,1151.7598724651489,,1151.7598724651489
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 11-04-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,22.235511171137674,,22.235511171137674,0.22235511171137673,,0.22235511171137673,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 10-28-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,43.228830312903945,,43.228830312903945,0.43228830312903943,,0.43228830312903943,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 10-21-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 10-14-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 10-07-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 09-30-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,36.474920624745906,,36.474920624745906,0.36474920624745905,,0.36474920624745905,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 09-23-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 09-16-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 09-09-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 09-02-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,40.184537462030875,,40.184537462030875,0.40184537462030878,,0.40184537462030878,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 08-26-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 08-19-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,36.103228396859,,36.103228396859,0.36103228396859,,0.36103228396859,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 08-12-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 08-05-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 07-29-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,23.838666449003693,,23.838666449003693,0.23838666449003693,,0.23838666449003693,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 07-22-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,34.569563603406266,,34.569563603406266,0.34569563603406261,,0.34569563603406261,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 07-15-2023,47.9900016784668,,47.9900016784668,0.0416666716337204,,0.0416666716337204,40.5005224302118,,40.5005224302118,0.40500522430211805,,0.40500522430211805,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 07-08-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 07-01-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 06-24-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 06-17-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 06-10-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 06-03-2023,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 05-23-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 05-16-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 05-09-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 05-02-2026,47.9900016784668,47.9900016784668,0,0.0416666716337204,0.0416666716337204,0,37.956976785972607,38.943099929451648,-0.98612314347904118,0.37956976785972607,0.38943099929451647,-0.0098612314347903962,47.9900016784668,47.9900016784668,0,1151.7599029827234,1151.7599029827234,0
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 04-25-2026,95.9800033569336,,95.9800033569336,0.0833333432674408,,0.0833333432674408,37.31164321254905,,37.31164321254905,0.3731164321254905,,0.3731164321254905,47.9900016784668,,47.9900016784668,1151.7599029827234,,1151.7599029827234
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Colorado,1 Week - W/E 04-18-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 04-11-2026,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,19.227114327730892,-19.227114327730892,,0.1922711432773089,-0.1922711432773089,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 04-04-2026,103.98000335693359,,103.98000335693359,0.0833333432674408,,0.0833333432674408,18.300201446658981,,18.300201446658981,0.18300201446658984,,0.18300201446658984,51.9900016784668,,51.9900016784668,1247.7598915386329,,1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 03-28-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 03-21-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 03-14-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 03-07-2026,116.97000122070312,,116.97000122070312,0.12500001490116119,,0.12500001490116119,9.9885178191683917,,9.9885178191683917,0.099885178191683924,,0.099885178191683924,38.990000406901039,,38.990000406901039,935.75989821435235,,935.75989821435235
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 02-28-2026,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,29.307466921935518,-29.307466921935518,,0.29307466921935521,-0.29307466921935521,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 02-21-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 02-14-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 02-07-2026,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,19.545311307432765,-19.545311307432765,,0.19545311307432767,-0.19545311307432767,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 01-31-2026,38.9900016784668,,38.9900016784668,0.0416666716337204,,0.0416666716337204,11.036256862869456,,11.036256862869456,0.11036256862869455,,0.11036256862869455,38.9900016784668,,38.9900016784668,935.75992873192683,,935.75992873192683
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 01-24-2026,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,21.087303759352174,-21.087303759352174,,0.21087303759352172,-0.21087303759352172,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 01-17-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 01-10-2026,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 01-03-2026,38.9900016784668,51.9900016784668,-13,0.0416666716337204,0.0416666716337204,0,10.799440373679619,18.402794784150604,-7.6033544104709847,0.1079944037367962,0.18402794784150606,-0.07603354410470986,38.9900016784668,51.9900016784668,-13,935.75992873192683,1247.7598915386329,-311.99996280670609
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 12-27-2025,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,19.897851177243169,-19.897851177243169,,0.19897851177243167,-0.19897851177243167,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 12-20-2025,90.9800033569336,,90.9800033569336,0.0833333432674408,,0.0833333432674408,45.854210600418376,,45.854210600418376,0.45854210600418377,,0.45854210600418377,45.4900016784668,,45.4900016784668,1091.7599101352798,,1091.7599101352798
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 12-13-2025,57.9900016784668,103.98000335693359,-45.9900016784668,0.0416666716337204,0.0833333432674408,-0.0416666716337204,28.137439392108266,47.57992312031395,-19.442483728205683,0.28137439392108266,0.47579923120313955,-0.19442483728205689,57.9900016784668,51.9900016784668,6,1391.7598743724973,1247.7598915386329,143.99998283386435
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 12-06-2025,77.9800033569336,172.47000122070312,-94.489997863769531,0.0833333432674408,0.12500001490116119,-0.0416666716337204,10.941496815378088,32.656512110830519,-21.715015295452432,0.10941496815378088,0.32656512110830521,-0.21715015295452433,38.9900016784668,57.490000406901039,-18.499998728434242,935.75992873192683,1379.759845285434,-443.99991655350721
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 11-29-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 11-22-2025,42.9900016784668,,42.9900016784668,0.0416666716337204,,0.0416666716337204,24.393288959489677,,24.393288959489677,0.24393288959489676,,0.24393288959489676,42.9900016784668,,42.9900016784668,1031.7599172878363,,1031.7599172878363
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 11-15-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 11-08-2025,467.8800048828125,,467.8800048828125,0.50000005960464478,,0.50000005960464478,61.257666326056579,,61.257666326056579,0.61257666326056581,,0.61257666326056581,38.990000406901039,,38.990000406901039,935.75989821435235,,935.75989821435235
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 11-01-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 10-25-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 10-18-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 10-11-2025,,57.4900016784668,-57.4900016784668,,0.0416666716337204,-0.0416666716337204,,20.979405377286596,-20.979405377286596,,0.20979405377286595,-0.20979405377286595,,57.4900016784668,-57.4900016784668,,1379.7598758030085,-1379.7598758030085
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 10-04-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 09-27-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 09-20-2025,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,31.644638247805055,-31.644638247805055,,0.31644638247805051,-0.31644638247805051,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 09-13-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 09-06-2025,,109.48000335693359,-109.48000335693359,,0.0833333432674408,-0.0833333432674408,,53.726773571319072,-53.726773571319072,,0.53726773571319064,-0.53726773571319064,,54.7400016784668,-54.7400016784668,,1313.7598836708207,-1313.7598836708207
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 08-30-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 08-23-2025,46.4900016784668,,46.4900016784668,0.0416666716337204,,0.0416666716337204,31.333131861724755,,31.333131861724755,0.31333131861724756,,0.31333131861724756,46.4900016784668,,46.4900016784668,1115.7599072742573,,1115.7599072742573
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 08-16-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 08-09-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 08-02-2025,49.9900016784668,,49.9900016784668,0.0416666716337204,,0.0416666716337204,32.299889430190461,,32.299889430190461,0.32299889430190465,,0.32299889430190465,49.9900016784668,,49.9900016784668,1199.7598972606781,,1199.7598972606781
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 07-26-2025,54.9900016784668,,54.9900016784668,0.0416666716337204,,0.0416666716337204,32.766758669988029,,32.766758669988029,0.32766758669988033,,0.32766758669988033,54.9900016784668,,54.9900016784668,1319.759882955565,,1319.759882955565
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 07-19-2025,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,17.869539060349524,-17.869539060349524,,0.17869539060349524,-0.17869539060349524,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 07-12-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 07-05-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 06-28-2025,,51.9900016784668,-51.9900016784668,,0.0416666716337204,-0.0416666716337204,,17.768168623062671,-17.768168623062671,,0.17768168623062672,-0.17768168623062672,,51.9900016784668,-51.9900016784668,,1247.7598915386329,-1247.7598915386329
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 06-21-2025,,,,,,,,,,,,,,,,,,
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 06-14-2025,,155.97000122070312,-155.97000122070312,,0.12500001490116119,-0.12500001490116119,,82.965150882554127,-82.965150882554127,,0.82965150882554117,-0.82965150882554117,,51.990000406901039,-51.990000406901039,,1247.7598610210584,-1247.7598610210584
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,375ML,Total Wine & More Liquor Connecticut,1 Week - W/E 06-07-2025,51.9900016784668,,51.9900016784668,0.0416666716337204,,0.0416666716337204,21.333485496360932,,21.333485496360932,0.21333485496360935,,0.21333485496360935,51.9900016784668,,51.9900016784668,1247.7598915386329,,1247.7598915386329
